,Unnamed: 0,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
88,88.0,7/10/2020,15:5:45,384.62,29.00,36.95,No,23.61
89,89.0,7/10/2020,15:5:45,357.14,29.00,36.95,No,23.6
90,90.0,7/10/2020,15:5:45,357.14,30.00,36.95,No,23.59
91,91.0,7/10/2020,15:5:46,322.58,29.33,36.28,No,23.58
92,92.0,7/10/2020,15:5:46,312.5,30.00,36.95,No,23.57
93,93.0,7/10/2020,15:5:46,277.78,29.56,36.51,No,23.57
94,94.0,7/10/2020,15:5:46,222.22,29.03,36.98,No,23.56
95,95.0,7/10/2020,15:5:47,222.22,29.00,36.95,No,23.56
96,96.0,7/10/2020,15:5:47,555.56,,No,23.56,
97,97.0,7/10/2020,15:5:47,476.19,29.00,36.95,No,23.55
98,98.0,7/10/2020,15:5:47,476.19,29.00,36.95,No,23.55
99,99.0,7/10/2020,15:5:47,416.67,,No,23.54,
100,100.0,7/10/2020,15:5:47,833.33,24.00,36.95,No,23.54
0,0.0,7/10/2020,15:5:48,625.0,,No,23.54,
1,1.0,7/10/2020,15:5:48,833.33,24.00,36.95,No,23.54
2,2.0,7/10/2020,15:5:48,500.0,29.00,36.95,No,23.53
3,3.0,7/10/2020,15:5:48,714.29,,No,23.53,
4,4.0,7/10/2020,15:5:49,181.82,29.62,36.57,Yes,23.53
5,5.0,7/10/2020,15:5:49,384.62,29.00,36.95,No,23.53
6,6.0,7/10/2020,15:5:49,208.33,30.00,36.95,pause,23.53
7,7.0,7/10/2020,15:5:49,384.62,29.00,36.95,No,23.53
8,8.0,7/10/2020,15:5:49,1000.0,29.00,36.95,No,23.53
9,9.0,7/10/2020,15:5:49,344.83,30.00,36.95,No,23.52
10,10.0,7/10/2020,15:5:49,384.62,,No,23.53,
11,11.0,7/10/2020,15:5:49,909.09,30.00,36.95,No,23.53
12,12.0,7/10/2020,15:5:50,357.14,30.00,36.95,No,23.53
13,13.0,7/10/2020,15:5:50,833.33,30.00,36.95,No,23.53
14,14.0,7/10/2020,15:5:50,344.83,,No,23.54,
15,15.0,7/10/2020,15:5:50,833.33,30.00,36.95,No,23.54
16,16.0,7/10/2020,15:5:50,312.5,30.00,36.95,No,23.53
17,17.0,7/10/2020,15:5:50,666.67,27.00,36.95,No,23.53
18,18.0,7/10/2020,15:5:51,285.71,30.00,36.95,No,23.53
19,19.0,7/10/2020,15:5:51,666.67,27.00,36.95,No,23.53
20,20.0,7/10/2020,15:5:51,243.9,30.00,36.95,No,23.53
21,21.0,7/10/2020,15:5:51,714.29,29.05,37.00,No,23.53
22,22.0,7/10/2020,15:5:51,222.22,30.00,36.95,No,23.54
23,23.0,7/10/2020,15:5:51,666.67,29.07,36.72,No,23.54
24,24.0,7/10/2020,15:5:51,625.0,,No,23.54,
25,25.0,7/10/2020,15:5:52,666.67,28.00,36.95,No,23.54
26,26.0,7/10/2020,15:5:52,204.08,30.00,36.95,pause,23.54
27,27.0,7/10/2020,15:5:52,588.24,,No,23.54,
28,28.0,7/10/2020,15:5:52,666.67,28.00,36.95,No,23.54
29,29.0,7/10/2020,15:5:52,526.32,,No,23.55,
30,30.0,7/10/2020,15:5:52,625.0,29.09,36.74,No,23.55
31,31.0,7/10/2020,15:5:52,666.67,29.18,36.83,No,23.55
32,32.0,7/10/2020,15:5:52,500.0,,No,23.55,
33,33.0,7/10/2020,15:5:53,555.56,29.00,36.95,No,23.56
34,34.0,7/10/2020,15:5:53,555.56,,No,23.57,
35,35.0,7/10/2020,15:5:53,454.55,28.02,36.97,No,23.57
36,36.0,7/10/2020,15:5:53,555.56,,No,23.57,
37,37.0,7/10/2020,15:5:54,188.68,30.00,36.95,Yes,23.58
38,38.0,7/10/2020,15:5:54,500.0,30.66,36.61,No,23.58
39,39.0,7/10/2020,15:5:54,588.24,,No,23.58,
40,40.0,7/10/2020,15:5:54,196.08,31.00,36.95,pause,23.59
41,41.0,7/10/2020,15:5:54,434.78,28.36,36.31,No,23.59
42,42.0,7/10/2020,15:5:54,588.24,30.00,36.95,No,23.59
43,43.0,7/10/2020,15:5:54,434.78,29.00,36.95,No,23.59
44,44.0,7/10/2020,15:5:54,232.56,29.00,36.95,No,23.59
45,45.0,7/10/2020,15:5:54,500.0,27.11,36.76,No,23.59
46,46.0,7/10/2020,15:5:55,384.62,29.00,36.95,No,23.6
47,47.0,7/10/2020,15:5:55,370.37,29.00,36.95,No,23.61
48,48.0,7/10/2020,15:5:55,192.31,30.00,36.95,pause,23.61
49,49.0,7/10/2020,15:5:55,370.37,28.00,36.95,No,23.63
50,50.0,7/10/2020,15:5:55,333.33,28.00,36.95,No,23.65
51,51.0,7/10/2020,15:5:56,322.58,29.06,36.71,No,23.67
52,52.0,7/10/2020,15:5:56,303.03,30.14,36.79,No,23.68
53,53.0,7/10/2020,15:5:56,294.12,30.87,36.82,No,23.69
54,54.0,7/10/2020,15:5:57,277.78,29.35,36.30,No,23.7
55,55.0,7/10/2020,15:5:57,256.41,29.29,36.24,No,23.71
56,56.0,7/10/2020,15:5:57,238.1,27.19,36.84,No,23.73
57,57.0,7/10/2020,15:5:58,263.16,30.14,36.79,No,23.77
58,58.0,7/10/2020,15:5:58,243.9,No,23.80,,
59,59.0,7/10/2020,15:5:58,243.9,No,23.80,,
60,60.0,7/10/2020,15:5:58,217.39,No,23.80,,
61,61.0,7/10/2020,15:5:58,294.12,No,23.81,,
62,62.0,7/10/2020,15:5:59,294.12,No,23.81,,
63,63.0,7/10/2020,15:5:59,312.5,No,23.82,,
64,64.0,7/10/2020,15:5:59,303.03,No,23.82,,
65,65.0,7/10/2020,15:5:59,625.0,30.00,36.95,No,23.82
66,66.0,7/10/2020,15:5:59,312.5,No,23.83,,
67,67.0,7/10/2020,15:6:0,322.58,No,23.83,,
68,68.0,7/10/2020,15:6:0,454.55,30.72,36.67,No,23.83
69,69.0,7/10/2020,15:6:0,526.32,30.08,36.73,No,23.83
70,70.0,7/10/2020,15:6:1,526.32,31.36,36.31,No,23.83
71,71.0,7/10/2020,15:6:1,454.55,30.07,36.72,No,23.83
72,72.0,7/10/2020,15:6:2,384.62,30.08,36.73,No,23.84
73,73.0,7/10/2020,15:6:2,303.03,29.00,36.95,No,23.84
74,74.0,7/10/2020,15:6:2,277.78,30.00,36.95,No,23.84
75,75.0,7/10/2020,15:6:2,250.0,31.37,36.32,No,23.84
76,76.0,7/10/2020,15:6:3,232.56,30.00,36.95,No,23.84
77,77.0,7/10/2020,15:6:3,357.14,No,23.84,,
78,78.0,7/10/2020,15:6:3,212.77,30.00,36.95,Yes,23.84
79,79.0,7/10/2020,15:6:3,303.03,No,23.84,,
80,80.0,7/10/2020,15:6:3,909.09,,No,23.84,
81,81.0,7/10/2020,15:6:3,285.71,No,23.85,,
82,82.0,7/10/2020,15:6:3,555.56,,No,23.85,
83,83.0,7/10/2020,15:6:3,1000.0,,No,23.85,
84,84.0,7/10/2020,15:6:4,263.16,No,23.84,,
85,85.0,7/10/2020,15:6:4,500.0,,No,23.84,
86,86.0,7/10/2020,15:6:4,909.09,,No,23.84,
87,87.0,7/10/2020,15:6:4,526.32,,No,23.83,
88,88.0,7/10/2020,15:6:4,263.16,No,23.83,,
89,89.0,7/10/2020,15:6:4,500.0,,No,23.83,
90,90.0,7/10/2020,15:6:4,256.41,No,23.83,,
91,91.0,7/10/2020,15:6:4,250.0,No,23.84,,
92,92.0,7/10/2020,15:6:4,526.32,29.00,36.95,No,23.84
93,93.0,7/10/2020,15:6:5,454.55,,No,23.84,
94,94.0,7/10/2020,15:6:5,169.49,30.27,36.22,No,23.84
95,95.0,7/10/2020,15:6:5,434.78,29.00,36.95,No,23.84
96,96.0,7/10/2020,15:6:5,178.57,30.62,36.57,pause,23.85
97,97.0,7/10/2020,15:6:5,294.12,,No,23.85,
98,98.0,7/10/2020,15:6:5,416.67,,No,23.86,
99,99.0,7/10/2020,15:6:5,175.44,29.00,36.95,pause,23.86
0,0.0,7/10/2020,15:6:6,400.0,,No,23.89,
1,1.0,7/10/2020,15:6:6,303.03,28.00,36.95,No,23.89
2,2.0,7/10/2020,15:6:6,454.55,,No,23.89,
3,3.0,7/10/2020,15:6:6,208.33,No,23.89,,
4,4.0,7/10/2020,15:6:6,384.62,,No,23.89,
5,5.0,7/10/2020,15:6:6,277.78,29.00,36.95,No,23.89
6,6.0,7/10/2020,15:6:6,243.9,29.00,36.95,No,23.89
7,7.0,7/10/2020,15:6:7,217.39,29.00,36.95,pause,23.89
8,8.0,7/10/2020,15:6:7,370.37,29.00,36.95,No,23.89
9,9.0,7/10/2020,15:6:7,263.16,29.00,36.95,No,23.89
10,10.0,7/10/2020,15:6:7,238.1,29.00,36.95,No,23.89
11,11.0,7/10/2020,15:6:7,333.33,29.00,36.95,No,23.89
12,12.0,7/10/2020,15:6:8,344.83,29.00,36.95,No,23.88
13,13.0,7/10/2020,15:6:8,277.78,29.00,36.95,No,23.88
14,14.0,7/10/2020,15:6:8,303.03,29.00,36.95,No,23.89
15,15.0,7/10/2020,15:6:8,526.32,29.00,36.95,No,23.89
16,16.0,7/10/2020,15:6:8,322.58,29.00,36.95,No,23.89
17,17.0,7/10/2020,15:6:8,454.55,29.00,36.95,No,23.89
18,18.0,7/10/2020,15:6:8,303.03,28.06,36.71,No,23.89
19,19.0,7/10/2020,15:6:9,294.12,29.00,36.95,No,23.89
20,20.0,7/10/2020,15:6:9,454.55,29.00,36.95,No,23.89
21,21.0,7/10/2020,15:6:9,294.12,29.00,36.95,No,23.87
22,22.0,7/10/2020,15:6:9,476.19,,No,23.87,
23,23.0,7/10/2020,15:6:9,270.27,29.00,36.95,No,23.85
24,24.0,7/10/2020,15:6:9,434.78,29.00,36.95,No,23.85
25,25.0,7/10/2020,15:6:9,277.78,29.00,36.95,No,23.84
26,26.0,7/10/2020,15:6:10,285.71,29.00,36.95,No,23.83
27,27.0,7/10/2020,15:6:10,384.62,29.00,36.95,No,23.83
28,28.0,7/10/2020,15:6:10,277.78,29.00,36.95,No,23.82
29,29.0,7/10/2020,15:6:10,384.62,29.00,36.95,No,23.82
30,30.0,7/10/2020,15:6:10,416.67,,No,23.82,
31,31.0,7/10/2020,15:6:10,263.16,30.00,36.95,No,23.81
32,32.0,7/10/2020,15:6:10,344.83,28.00,36.95,No,23.81
33,33.0,7/10/2020,15:6:11,344.83,28.00,36.95,No,23.81
34,34.0,7/10/2020,15:6:11,285.71,29.00,36.95,No,23.81
35,35.0,7/10/2020,15:6:11,384.62,29.00,36.95,No,23.81
36,36.0,7/10/2020,15:6:11,344.83,26.24,36.89,No,23.8
37,37.0,7/10/2020,15:6:11,416.67,,No,23.80,
38,38.0,7/10/2020,15:6:11,263.16,29.00,36.95,No,23.8
39,39.0,7/10/2020,15:6:11,238.1,29.00,36.95,No,23.78
40,40.0,7/10/2020,15:6:11,303.03,28.00,36.95,No,23.78
41,41.0,7/10/2020,15:6:11,263.16,28.04,36.99,No,23.78
42,42.0,7/10/2020,15:6:11,357.14,26.18,36.83,No,23.78
43,43.0,7/10/2020,15:6:12,303.03,No,23.78,,
44,44.0,7/10/2020,15:6:12,227.27,28.02,36.97,No,23.78
45,45.0,7/10/2020,15:6:12,344.83,26.24,36.89,No,23.78
46,46.0,7/10/2020,15:6:12,909.09,27.36,36.31,No,23.78
47,47.0,7/10/2020,15:6:12,833.33,24.00,36.95,No,23.79
48,48.0,7/10/2020,15:6:12,270.27,29.00,36.95,No,23.79
49,49.0,7/10/2020,15:6:12,238.1,29.00,36.95,No,23.79
50,50.0,7/10/2020,15:6:12,222.22,29.00,36.95,No,23.8
51,51.0,7/10/2020,15:6:13,212.77,29.00,36.95,Yes,23.81
52,52.0,7/10/2020,15:6:13,222.22,29.00,36.95,No,23.82
53,53.0,7/10/2020,15:6:13,416.67,28.00,36.95,No,23.82
54,54.0,7/10/2020,15:6:13,833.33,28.00,36.95,No,23.82
55,55.0,7/10/2020,15:6:13,222.22,29.00,36.95,No,23.83
56,56.0,7/10/2020,15:6:13,434.78,28.00,36.95,No,23.83
57,57.0,7/10/2020,15:6:13,250.0,No,23.83,,
58,58.0,7/10/2020,15:6:13,833.33,29.00,36.95,No,23.83
59,59.0,7/10/2020,15:6:14,208.33,29.00,36.95,pause,23.83
60,60.0,7/10/2020,15:6:14,555.56,28.00,36.95,No,23.83
61,61.0,7/10/2020,15:6:14,500.0,30.00,36.95,No,23.83
62,62.0,7/10/2020,15:6:14,196.08,29.00,36.95,pause,23.84
63,63.0,7/10/2020,15:6:14,357.14,28.00,36.95,No,23.84
64,64.0,7/10/2020,15:6:14,454.55,30.00,36.95,No,23.84
65,65.0,7/10/2020,15:6:14,185.19,29.00,36.95,pause,23.85
66,66.0,7/10/2020,15:6:14,400.0,,No,23.85,
67,67.0,7/10/2020,15:6:14,454.55,30.00,36.95,No,23.85
68,68.0,7/10/2020,15:6:14,178.57,29.00,36.95,pause,23.85
69,69.0,7/10/2020,15:6:15,416.67,,No,23.85,
70,70.0,7/10/2020,15:6:15,416.67,30.00,36.95,No,23.85
71,71.0,7/10/2020,15:6:15,172.41,29.00,36.95,pause,23.86
72,72.0,7/10/2020,15:6:15,400.0,25.00,36.95,No,23.86
73,73.0,7/10/2020,15:6:15,384.62,,No,23.86,
74,74.0,7/10/2020,15:6:15,625.0,,No,23.86,
75,75.0,7/10/2020,15:6:15,161.29,29.01,36.96,pause,23.87
76,76.0,7/10/2020,15:6:15,333.33,24.47,36.42,No,23.87
77,77.0,7/10/2020,15:6:15,400.0,,No,23.87,
78,78.0,7/10/2020,15:6:15,666.67,30.00,36.95,No,23.87
79,79.0,7/10/2020,15:6:15,156.25,29.08,36.73,pause,23.88
80,80.0,7/10/2020,15:6:15,370.37,29.00,36.95,No,23.88
81,81.0,7/10/2020,15:6:16,166.67,30.00,36.95,pause,23.88
82,82.0,7/10/2020,15:6:16,303.03,No,23.88,,
83,83.0,7/10/2020,15:6:16,151.52,29.07,36.72,pause,23.89
84,84.0,7/10/2020,15:6:16,153.85,29.03,36.98,pause,23.89
85,85.0,7/10/2020,15:6:16,400.0,28.00,36.95,No,23.89
86,86.0,7/10/2020,15:6:17,156.25,30.00,36.95,pause,23.89
87,87.0,7/10/2020,15:6:17,454.55,,No,23.89,
88,88.0,7/10/2020,15:6:17,151.52,30.00,36.95,pause,23.89
89,89.0,7/10/2020,15:6:17,400.0,28.00,36.95,No,23.89
90,90.0,7/10/2020,15:6:17,322.58,29.00,36.95,No,23.89
91,91.0,7/10/2020,15:6:17,200.0,30.00,36.95,Yes,23.89
92,92.0,7/10/2020,15:6:17,256.41,29.00,36.95,No,23.89
93,93.0,7/10/2020,15:6:17,151.52,30.00,36.95,pause,23.89
94,94.0,7/10/2020,15:6:18,256.41,29.00,36.95,No,23.89
95,95.0,7/10/2020,15:6:18,175.44,30.00,36.95,pause,23.89
96,96.0,7/10/2020,15:6:18,250.0,29.00,36.95,No,23.89
97,97.0,7/10/2020,15:6:18,416.67,,No,23.89,
98,98.0,7/10/2020,15:6:18,114.94,30.00,36.95,pause,23.89
99,99.0,7/10/2020,15:6:18,238.1,28.06,36.71,No,23.9
100,100.0,7/10/2020,15:6:18,400.0,29.00,36.95,No,23.9
101,101.0,7/10/2020,15:6:18,178.57,30.00,36.95,pause,23.9
0,0.0,7/10/2020,15:6:19,196.08,28.17,36.82,pause,23.9
1,1.0,7/10/2020,15:6:19,416.67,29.00,36.95,No,23.9
2,2.0,7/10/2020,15:6:19,227.27,29.00,36.95,No,23.9
3,3.0,7/10/2020,15:6:19,188.68,29.00,36.95,pause,23.9
4,4.0,7/10/2020,15:6:19,200.0,29.00,36.95,pause,23.9
5,5.0,7/10/2020,15:6:19,250.0,,No,23.90,
6,6.0,7/10/2020,15:6:19,333.33,28.00,36.95,No,23.91
7,7.0,7/10/2020,15:6:19,200.0,29.00,36.95,pause,23.91
8,8.0,7/10/2020,15:6:20,217.39,29.00,36.95,pause,23.92
9,9.0,7/10/2020,15:6:20,303.03,28.00,36.95,No,23.92
10,10.0,7/10/2020,15:6:20,333.33,28.00,36.95,No,23.91
11,11.0,7/10/2020,15:6:20,222.22,29.00,36.95,No,23.91
12,12.0,7/10/2020,15:6:20,208.33,29.00,36.95,pause,23.89
13,13.0,7/10/2020,15:6:20,294.12,28.00,36.95,No,23.89
14,14.0,7/10/2020,15:6:21,178.57,29.00,36.95,pause,23.88
15,15.0,7/10/2020,15:6:21,277.78,29.00,36.95,No,23.88
16,16.0,7/10/2020,15:6:21,161.29,29.00,36.95,pause,23.89
17,17.0,7/10/2020,15:6:21,161.29,29.15,36.80,pause,23.89
18,18.0,7/10/2020,15:6:21,357.14,29.00,36.95,No,23.89
19,19.0,7/10/2020,15:6:21,172.41,29.19,36.84,Yes,23.89
20,20.0,7/10/2020,15:6:21,333.33,28.23,36.88,No,23.89
21,21.0,7/10/2020,15:6:22,178.57,29.12,36.77,pause,23.89
22,22.0,7/10/2020,15:6:22,192.31,29.00,36.95,pause,23.89
23,23.0,7/10/2020,15:6:22,294.12,28.02,36.97,No,23.89
24,24.0,7/10/2020,15:6:22,263.16,28.01,36.96,No,23.89
25,25.0,7/10/2020,15:6:22,178.57,29.00,36.95,pause,23.89
26,26.0,7/10/2020,15:6:23,303.03,29.13,36.78,No,23.89
27,27.0,7/10/2020,15:6:23,185.19,28.00,36.95,pause,23.89
28,28.0,7/10/2020,15:6:23,333.33,28.00,36.95,No,23.89
29,29.0,7/10/2020,15:6:23,256.41,29.41,36.36,No,23.91
30,30.0,7/10/2020,15:6:23,344.83,28.00,36.95,No,23.91
31,31.0,7/10/2020,15:6:23,250.0,29.14,36.79,No,23.92
32,32.0,7/10/2020,15:6:23,344.83,,No,23.92,
33,33.0,7/10/2020,15:6:23,227.27,29.34,36.29,No,23.93
34,34.0,7/10/2020,15:6:23,370.37,29.00,36.95,No,23.93
35,35.0,7/10/2020,15:6:24,212.77,29.44,36.39,No,23.95
36,36.0,7/10/2020,15:6:24,204.08,29.36,36.31,No,23.96
37,37.0,7/10/2020,15:6:24,322.58,25.00,36.95,No,23.96
38,38.0,7/10/2020,15:6:24,204.08,28.00,36.95,pause,23.96
39,39.0,7/10/2020,15:6:24,322.58,24.28,36.23,No,23.96
40,40.0,7/10/2020,15:6:25,208.33,29.00,36.95,pause,23.97
41,41.0,7/10/2020,15:6:25,344.83,26.14,36.79,No,23.97
42,42.0,7/10/2020,15:6:25,204.08,28.34,36.29,No,23.99
43,43.0,7/10/2020,15:6:25,322.58,No,23.99,,
44,44.0,7/10/2020,15:6:25,212.77,28.00,36.95,pause,24.0
45,45.0,7/10/2020,15:6:25,312.5,No,24.00,,
46,46.0,7/10/2020,15:6:25,238.1,No,24.00,,
47,47.0,7/10/2020,15:6:53,416.67,28.00,36.95,No,23.51
48,48.0,7/10/2020,15:6:54,454.55,28.00,36.95,No,23.51
49,49.0,7/10/2020,15:6:54,416.67,,No,23.51,
50,50.0,7/10/2020,15:6:55,370.37,29.00,36.95,No,23.51
51,51.0,7/10/2020,15:6:55,344.83,29.00,36.95,No,23.52
52,52.0,7/10/2020,15:6:55,357.14,25.01,36.96,No,23.52
53,53.0,7/10/2020,15:6:55,322.58,28.00,36.95,No,23.53
54,54.0,7/10/2020,15:6:56,344.83,27.06,36.71,No,23.54
55,55.0,7/10/2020,15:6:59,625.0,27.00,36.95,No,23.58
56,56.0,7/10/2020,15:6:59,526.32,27.00,36.95,No,23.57
57,57.0,7/10/2020,15:7:0,500.0,27.00,36.95,No,23.57
58,58.0,7/10/2020,15:7:0,476.19,28.00,36.95,No,23.57
59,59.0,7/10/2020,15:7:0,454.55,28.00,36.95,No,23.56
60,60.0,7/10/2020,15:7:1,434.78,28.00,36.95,No,23.56
61,61.0,7/10/2020,15:7:1,476.19,29.00,36.95,No,23.56
62,62.0,7/10/2020,15:7:1,357.14,29.00,36.95,No,23.55
63,63.0,7/10/2020,15:7:1,333.33,29.00,36.95,No,23.55
64,64.0,7/10/2020,15:7:2,322.58,30.00,36.95,No,23.56
65,65.0,7/10/2020,15:7:2,277.78,30.00,36.95,No,23.56
66,66.0,7/10/2020,15:7:4,227.27,26.00,36.95,No,23.56
67,67.0,7/10/2020,15:7:5,238.1,30.00,36.95,No,23.56
68,68.0,7/10/2020,15:7:5,270.27,29.25,36.90,No,23.56
69,69.0,7/10/2020,15:7:5,263.16,24.00,36.95,No,23.56
70,70.0,7/10/2020,15:7:18,454.55,28.00,36.95,No,23.49
71,71.0,7/10/2020,15:7:18,500.0,,No,23.49,
72,72.0,7/10/2020,15:7:19,416.67,,No,23.49,
73,73.0,7/10/2020,15:7:19,357.14,,No,23.48,
74,74.0,7/10/2020,15:7:19,400.0,,No,23.48,
75,75.0,7/10/2020,15:7:20,384.62,29.00,36.95,No,23.48
76,76.0,7/10/2020,15:7:20,333.33,,No,23.48,
77,77.0,7/10/2020,15:7:20,285.71,24.00,36.95,No,23.48
78,78.0,7/10/2020,15:7:20,294.12,No,23.48,,
79,79.0,7/10/2020,15:7:22,833.33,27.00,36.95,No,23.5
80,80.0,7/10/2020,15:7:22,714.29,28.10,36.75,No,23.51
81,81.0,7/10/2020,15:7:23,666.67,,No,23.51,
82,82.0,7/10/2020,15:7:23,666.67,,No,23.52,
83,83.0,7/10/2020,15:7:23,555.56,,No,23.52,
84,84.0,7/10/2020,15:7:23,588.24,,No,23.52,
85,85.0,7/10/2020,15:7:24,555.56,,No,23.52,
86,86.0,7/10/2020,15:7:24,526.32,29.05,37.00,No,23.52
87,87.0,7/10/2020,15:7:24,476.19,29.00,36.95,No,23.52
88,88.0,7/10/2020,15:7:24,434.78,28.00,36.95,No,23.52
89,89.0,7/10/2020,15:7:25,416.67,30.42,36.37,No,23.52
90,90.0,7/10/2020,15:7:25,344.83,30.84,36.79,No,23.52
91,91.0,7/10/2020,15:7:25,370.37,24.00,36.95,No,23.52
92,92.0,7/10/2020,15:7:25,322.58,28.01,36.96,No,23.55
93,93.0,7/10/2020,15:7:25,1111.11,,No,23.55,
94,94.0,7/10/2020,15:7:26,303.03,No,23.56,,
95,95.0,7/10/2020,15:7:27,833.33,,No,23.55,
96,96.0,7/10/2020,15:7:27,666.67,27.00,36.95,No,23.56
97,97.0,7/10/2020,15:7:28,588.24,27.00,36.95,No,23.56
98,98.0,7/10/2020,15:7:28,500.0,27.00,36.95,No,23.56
99,99.0,7/10/2020,15:7:28,526.32,27.00,36.95,No,23.56
0,0.0,7/10/2020,15:7:29,434.78,28.03,36.98,No,23.56
1,1.0,7/10/2020,15:7:29,434.78,28.00,36.95,No,23.56
2,2.0,7/10/2020,15:7:29,384.62,,No,23.56,
3,3.0,7/10/2020,15:7:29,384.62,,No,23.56,
4,4.0,7/10/2020,15:7:30,357.14,25.45,36.40,No,23.56
5,5.0,7/10/2020,15:7:30,370.37,29.00,36.95,No,23.57
6,6.0,7/10/2020,15:7:30,312.5,,No,23.58,
7,7.0,7/10/2020,15:7:31,312.5,No,23.59,,
8,8.0,7/10/2020,15:7:33,500.0,28.00,36.95,No,23.6
9,9.0,7/10/2020,15:7:33,526.32,28.00,36.95,No,23.6
10,10.0,7/10/2020,15:7:34,526.32,29.00,36.95,No,23.59
11,11.0,7/10/2020,15:7:34,476.19,28.00,36.95,No,23.59
12,12.0,7/10/2020,15:7:34,454.55,,No,23.59,
13,13.0,7/10/2020,15:7:34,400.0,,No,23.59,
14,14.0,7/10/2020,15:7:35,384.62,,No,23.58,
15,15.0,7/10/2020,15:7:35,384.62,29.00,36.95,No,23.58
16,16.0,7/10/2020,15:7:35,344.83,29.00,36.95,No,23.57
17,17.0,7/10/2020,15:7:36,322.58,29.00,36.95,No,23.57
18,18.0,7/10/2020,15:7:36,333.33,29.00,36.95,No,23.56
19,19.0,7/10/2020,15:7:36,303.03,,No,23.56,
20,20.0,7/10/2020,15:7:36,384.62,,No,23.56,
21,21.0,7/10/2020,15:7:36,344.83,27.00,36.95,No,23.55
22,22.0,7/10/2020,15:7:36,303.03,,No,23.55,
23,23.0,7/10/2020,15:7:36,714.29,28.00,36.95,No,23.55
24,24.0,7/10/2020,15:7:37,256.41,,No,23.56,
25,25.0,7/10/2020,15:7:37,312.5,27.00,36.95,No,23.56
26,26.0,7/10/2020,15:7:37,714.29,28.00,36.95,No,23.56
27,27.0,7/10/2020,15:7:37,238.1,,No,23.55,
28,28.0,7/10/2020,15:7:37,277.78,27.17,36.82,No,23.55
29,29.0,7/10/2020,15:7:37,217.39,,No,23.55,
30,30.0,7/10/2020,15:7:38,454.55,,No,23.54,
31,31.0,7/10/2020,15:7:39,400.0,,No,23.54,
32,32.0,7/10/2020,15:7:39,384.62,28.00,36.95,No,23.54
33,33.0,7/10/2020,15:7:39,416.67,,No,23.54,
34,34.0,7/10/2020,15:7:39,370.37,29.00,36.95,No,23.52
35,35.0,7/10/2020,15:7:40,370.37,28.09,36.74,No,23.52
36,36.0,7/10/2020,15:7:40,227.27,30.00,36.95,No,23.54
37,37.0,7/10/2020,15:7:40,333.33,27.42,36.37,No,23.54
38,38.0,7/10/2020,15:7:40,270.27,28.00,36.95,No,23.56
39,39.0,7/10/2020,15:7:40,357.14,No,23.56,,
40,40.0,7/10/2020,15:7:40,232.56,29.00,36.95,No,23.58
41,41.0,7/10/2020,15:7:40,256.41,28.00,36.95,No,23.58
42,42.0,7/10/2020,15:7:41,263.16,28.00,36.95,No,23.58
43,43.0,7/10/2020,15:7:41,217.39,30.00,36.95,No,23.58
44,44.0,7/10/2020,15:7:41,217.39,27.69,36.64,No,23.6
45,45.0,7/10/2020,15:7:41,232.56,No,23.61,,
46,46.0,7/10/2020,15:7:43,555.56,,No,23.63,
47,47.0,7/10/2020,15:7:43,555.56,,No,23.63,
48,48.0,7/10/2020,15:7:43,500.0,30.00,36.95,No,23.63
49,49.0,7/10/2020,15:7:44,500.0,30.00,36.95,No,23.63
50,50.0,7/10/2020,15:7:44,500.0,30.00,36.95,No,23.62
51,51.0,7/10/2020,15:7:44,454.55,30.05,37.00,No,23.62
52,52.0,7/10/2020,15:7:44,454.55,30.00,36.95,No,23.62
53,53.0,7/10/2020,15:7:45,416.67,,No,23.62,
54,54.0,7/10/2020,15:7:45,476.19,30.12,36.77,No,23.62
55,55.0,7/10/2020,15:7:45,400.0,30.13,36.78,No,23.62
56,56.0,7/10/2020,15:7:45,384.62,28.34,36.29,No,23.63
57,57.0,7/10/2020,15:7:46,357.14,30.31,36.26,No,23.64
58,58.0,7/10/2020,15:7:46,333.33,30.19,36.84,No,23.64
59,59.0,7/10/2020,15:7:46,344.83,26.36,36.31,No,23.64
60,60.0,7/10/2020,15:7:46,270.27,No,23.64,,
61,61.0,7/10/2020,15:7:46,333.33,25.95,36.90,No,23.65
62,62.0,7/10/2020,15:7:47,270.27,No,23.68,,
63,63.0,7/10/2020,15:8:9,909.09,28.00,36.95,No,23.38
64,64.0,7/10/2020,15:8:10,769.23,28.00,36.95,No,23.39
65,65.0,7/10/2020,15:8:11,666.67,,No,23.39,
66,66.0,7/10/2020,15:8:11,666.67,28.22,36.87,No,23.39
67,67.0,7/10/2020,15:8:12,625.0,28.33,36.28,No,23.4
68,68.0,7/10/2020,15:8:12,588.24,28.17,36.82,No,23.4
69,69.0,7/10/2020,15:8:12,666.67,,No,23.40,
70,70.0,7/10/2020,15:8:12,555.56,28.28,36.23,No,23.4
71,71.0,7/10/2020,15:8:12,625.0,,No,23.40,
72,72.0,7/10/2020,15:8:12,588.24,29.14,36.79,No,23.4
73,73.0,7/10/2020,15:8:13,526.32,30.00,36.95,No,23.4
74,74.0,7/10/2020,15:8:13,588.24,,No,23.40,
75,75.0,7/10/2020,15:8:13,500.0,30.00,36.95,No,23.4
76,76.0,7/10/2020,15:8:13,500.0,30.00,36.95,No,23.4
